DATE,UNRATE,CPIAUCSL
1995-04-01,5.6666666666666667,152.1000000000000000
1995-07-01,5.6666666666666667,152.8666666666666667
1995-10-01,5.5666666666666667,153.7000000000000000
1996-01-01,5.5333333333333333,155.0666666666666667
1996-04-01,5.5000000000000000,156.4000000000000000
1996-07-01,5.2666666666666667,157.3000000000000000
1996-10-01,5.3333333333333333,158.6666666666666667
1997-01-01,5.2333333333333333,159.6333333333333333
1997-04-01,5.0000000000000000,160.0000000000000000
1997-07-01,4.8666666666666667,160.8000000000000000
1997-10-01,4.6666666666666667,161.6666666666666667
1998-01-01,4.6333333333333333,162.0000000000000000
1998-04-01,4.4000000000000000,162.5333333333333333
1998-07-01,4.5333333333333333,163.3666666666666667
1998-10-01,4.4333333333333333,164.1333333333333333
1999-01-01,4.3000000000000000,164.7333333333333333
1999-04-01,4.2666666666666667,165.9666666666666667
1999-07-01,4.2333333333333333,167.2000000000000000
1999-10-01,4.0666666666666667,168.4333333333333333
2000-01-01,4.0333333333333333,170.1000000000000000
2000-04-01,3.9333333333333333,171.4333333333333333
2000-07-01,4.0000000000000000,173.0000000000000000
2000-10-01,3.9000000000000000,174.2333333333333333
2001-01-01,4.2333333333333333,175.9000000000000000
2001-04-01,4.4000000000000000,177.1333333333333333
2001-07-01,4.8333333333333333,177.6333333333333333
2001-10-01,5.5000000000000000,177.5000000000000000
2002-01-01,5.7000000000000000,178.0666666666666667
2002-04-01,5.8333333333333333,179.4666666666666667
2002-07-01,5.7333333333333333,180.4333333333333333
2002-10-01,5.8666666666666667,181.5000000000000000
2003-01-01,5.8666666666666667,183.3666666666666667
2003-04-01,6.1333333333333333,183.0666666666666667
2003-07-01,6.1333333333333333,184.4333333333333333
2003-10-01,5.8333333333333333,185.1333333333333333
2004-01-01,5.7000000000000000,186.7000000000000000
2004-04-01,5.6000000000000000,188.1666666666666667
2004-07-01,5.4333333333333333,189.3666666666666667
2004-10-01,5.4333333333333333,191.4000000000000000
2005-01-01,5.3000000000000000,192.3666666666666667
2005-04-01,5.1000000000000000,193.6666666666666667
2005-07-01,4.9666666666666667,196.6000000000000000
2005-10-01,4.9666666666666667,198.4333333333333333
2006-01-01,4.7333333333333333,199.4666666666666667
2006-04-01,4.6333333333333333,201.2666666666666667
2006-07-01,4.6333333333333333,203.1666666666666667
2006-10-01,4.4333333333333333,202.3333333333333333
2007-01-01,4.5000000000000000,204.3170000000000000
2007-04-01,4.5000000000000000,206.6310000000000000
2007-07-01,4.6666666666666667,207.9390000000000000
2007-10-01,4.8000000000000000,210.4896666666666667
2008-01-01,5.0000000000000000,212.7696666666666667
2008-04-01,5.3333333333333333,215.5376666666666667
2008-07-01,6.0000000000000000,218.8610000000000000
2008-10-01,6.8666666666666667,213.8486666666666667
2009-01-01,8.2666666666666667,212.3776666666666667
2009-04-01,9.3000000000000000,213.5070000000000000
2009-07-01,9.6333333333333333,215.3440000000000000
2009-10-01,9.9333333333333333,217.0300000000000000
2010-01-01,9.8333333333333333,217.3740000000000000
2010-04-01,9.6333333333333333,217.2973333333333333
2010-07-01,9.4666666666666667,217.9343333333333333
2010-10-01,9.5000000000000000,219.6990000000000000
2011-01-01,9.0333333333333333,222.0436666666666667
2011-04-01,9.0666666666666667,224.5683333333333333
2011-07-01,9.0000000000000000,226.0326666666666667
2011-10-01,8.6333333333333333,227.0473333333333333
2012-01-01,8.2666666666666667,228.3260000000000000
2012-04-01,8.2000000000000000,228.8080000000000000
2012-07-01,8.0333333333333333,229.8410000000000000
2012-10-01,7.8000000000000000,231.3693333333333333
2013-01-01,7.7333333333333333,232.2993333333333333
2013-04-01,7.5333333333333333,232.0450000000000000
2013-07-01,7.2333333333333333,233.3000000000000000
2013-10-01,6.9333333333333333,234.1626666666666667
2014-01-01,6.6666666666666667,235.6210000000000000
2014-04-01,6.2000000000000000,236.8723333333333333
2014-07-01,6.0666666666666667,237.4783333333333333
2014-10-01,5.7000000000000000,236.8883333333333333
2015-01-01,5.5333333333333333,235.3550000000000000
2015-04-01,5.4333333333333333,236.9600000000000000
2015-07-01,5.1000000000000000,237.8550000000000000
2015-10-01,5.0333333333333333,237.8370000000000000
2016-01-01,4.9000000000000000,237.6893333333333333
